SHEDID,time,RT,LEASE,date1,week_day
11,2015/9/25,50,46,2015-09-25,5
11,2015/9/26,50,46,2015-09-26,6
11,2015/9/27,50,46,2015-09-27,7
11,2015/9/28,50,46,2015-09-28,1
11,2015/9/29,50,46,2015-09-29,2
11,2015/9/30,50,46,2015-09-30,3
11,2015/10/1,50,46,2015-10-01,4
11,2015/10/2,50,46,2015-10-02,5
11,2015/10/3,50,46,2015-10-03,6
11,2015/10/4,50,46,2015-10-04,7
11,2015/10/5,50,46,2015-10-05,1
11,2015/10/6,50,46,2015-10-06,2
11,2015/10/7,50,46,2015-10-07,3
11,2015/10/8,50,46,2015-10-08,4
11,2015/10/9,50,46,2015-10-09,5
11,2015/10/10,50,46,2015-10-10,6
11,2015/10/11,50,46,2015-10-11,7
11,2015/10/12,50,46,2015-10-12,1
11,2015/10/13,50,46,2015-10-13,2
11,2015/10/14,50,46,2015-10-14,3
11,2015/10/15,50,46,2015-10-15,4
11,2015/10/16,50,46,2015-10-16,5
11,2015/10/17,50,46,2015-10-17,6
11,2015/10/18,50,46,2015-10-18,7
11,2015/10/19,50,46,2015-10-19,1
11,2015/10/20,50,46,2015-10-20,2
11,2015/10/21,50,46,2015-10-21,3
11,2015/10/22,50,46,2015-10-22,4
11,2015/10/23,50,46,2015-10-23,5
11,2015/10/24,50,46,2015-10-24,6
11,2015/10/25,50,46,2015-10-25,7
11,2015/10/26,50,46,2015-10-26,1
11,2015/10/27,50,46,2015-10-27,2
11,2015/10/28,50,46,2015-10-28,3
11,2015/10/29,50,46,2015-10-29,4
11,2015/10/30,50,46,2015-10-30,5
11,2015/10/31,50,46,2015-10-31,6
12,2015/9/1,31,32,2015-09-01,2
12,2015/9/2,31,32,2015-09-02,3
12,2015/9/3,31,32,2015-09-03,4
12,2015/9/4,31,32,2015-09-04,5
12,2015/9/5,31,32,2015-09-05,6
12,2015/9/6,31,32,2015-09-06,7
12,2015/9/7,31,32,2015-09-07,1
12,2015/9/8,31,32,2015-09-08,2
12,2015/9/9,31,32,2015-09-09,3
12,2015/9/10,31,32,2015-09-10,4
12,2015/9/11,31,32,2015-09-11,5
12,2015/9/12,31,32,2015-09-12,6
12,2015/9/13,31,32,2015-09-13,7
12,2015/9/14,31,32,2015-09-14,1
12,2015/9/15,31,32,2015-09-15,2
12,2015/9/16,31,32,2015-09-16,3
12,2015/9/17,31,32,2015-09-17,4
12,2015/9/18,31,32,2015-09-18,5
12,2015/9/19,31,32,2015-09-19,6
12,2015/9/20,31,32,2015-09-20,7
12,2015/9/21,31,32,2015-09-21,1
12,2015/9/22,31,32,2015-09-22,2
12,2015/9/23,31,32,2015-09-23,3
12,2015/9/24,31,32,2015-09-24,4
12,2015/9/25,31,32,2015-09-25,5
12,2015/9/26,31,32,2015-09-26,6
12,2015/9/27,31,32,2015-09-27,7
12,2015/9/28,31,32,2015-09-28,1
12,2015/9/29,31,32,2015-09-29,2
12,2015/9/30,31,32,2015-09-30,3
12,2015/10/1,31,32,2015-10-01,4
12,2015/10/2,31,32,2015-10-02,5
12,2015/10/3,31,32,2015-10-03,6
12,2015/10/4,31,32,2015-10-04,7
12,2015/10/5,31,32,2015-10-05,1
12,2015/10/6,31,32,2015-10-06,2
12,2015/10/7,31,32,2015-10-07,3
12,2015/10/8,31,32,2015-10-08,4
12,2015/10/9,31,32,2015-10-09,5
12,2015/10/10,31,32,2015-10-10,6
12,2015/10/11,31,32,2015-10-11,7
12,2015/10/12,31,32,2015-10-12,1
12,2015/10/13,31,32,2015-10-13,2
12,2015/10/14,31,32,2015-10-14,3
12,2015/10/15,31,32,2015-10-15,4
12,2015/10/16,31,32,2015-10-16,5
12,2015/10/17,31,32,2015-10-17,6
12,2015/10/18,31,32,2015-10-18,7
12,2015/10/19,31,32,2015-10-19,1
12,2015/10/20,31,32,2015-10-20,2
12,2015/10/21,31,32,2015-10-21,3
12,2015/10/22,31,32,2015-10-22,4
12,2015/10/23,31,32,2015-10-23,5
12,2015/10/24,31,32,2015-10-24,6
12,2015/10/25,31,32,2015-10-25,7
12,2015/10/26,31,32,2015-10-26,1
12,2015/10/27,31,32,2015-10-27,2
12,2015/10/28,31,32,2015-10-28,3
12,2015/10/29,31,32,2015-10-29,4
12,2015/10/30,31,32,2015-10-30,5
12,2015/10/31,31,32,2015-10-31,6
13,2015/9/1,16,17,2015-09-01,2
13,2015/9/2,16,17,2015-09-02,3
13,2015/9/3,16,17,2015-09-03,4
13,2015/9/4,16,17,2015-09-04,5
13,2015/9/5,16,17,2015-09-05,6
13,2015/9/6,16,17,2015-09-06,7
13,2015/9/7,16,17,2015-09-07,1
13,2015/9/8,16,17,2015-09-08,2
13,2015/9/9,16,17,2015-09-09,3
13,2015/9/10,16,17,2015-09-10,4
13,2015/9/11,16,17,2015-09-11,5
13,2015/9/12,16,17,2015-09-12,6
13,2015/9/13,16,17,2015-09-13,7
13,2015/9/14,16,17,2015-09-14,1
13,2015/9/15,16,17,2015-09-15,2
13,2015/9/16,16,17,2015-09-16,3
13,2015/9/17,16,17,2015-09-17,4
13,2015/9/18,16,17,2015-09-18,5
13,2015/9/19,16,17,2015-09-19,6
13,2015/9/20,16,17,2015-09-20,7
13,2015/9/21,16,17,2015-09-21,1
13,2015/9/22,16,17,2015-09-22,2
13,2015/9/23,16,17,2015-09-23,3
13,2015/9/24,16,17,2015-09-24,4
13,2015/9/25,16,17,2015-09-25,5
13,2015/9/26,16,17,2015-09-26,6
13,2015/9/27,16,17,2015-09-27,7
13,2015/9/28,16,17,2015-09-28,1
13,2015/9/29,16,17,2015-09-29,2
13,2015/9/30,16,17,2015-09-30,3
13,2015/10/1,16,17,2015-10-01,4
13,2015/10/2,16,17,2015-10-02,5
13,2015/10/3,16,17,2015-10-03,6
13,2015/10/4,16,17,2015-10-04,7
13,2015/10/5,16,17,2015-10-05,1
13,2015/10/6,16,17,2015-10-06,2
13,2015/10/7,16,17,2015-10-07,3
13,2015/10/8,16,17,2015-10-08,4
13,2015/10/9,16,17,2015-10-09,5
13,2015/10/10,16,17,2015-10-10,6
13,2015/10/11,16,17,2015-10-11,7
13,2015/10/12,16,17,2015-10-12,1
13,2015/10/13,16,17,2015-10-13,2
13,2015/10/14,16,17,2015-10-14,3
13,2015/10/15,16,17,2015-10-15,4
13,2015/10/16,16,17,2015-10-16,5
13,2015/10/17,16,17,2015-10-17,6
13,2015/10/18,16,17,2015-10-18,7
13,2015/10/19,16,17,2015-10-19,1
13,2015/10/20,16,17,2015-10-20,2
13,2015/10/21,16,17,2015-10-21,3
13,2015/10/22,16,17,2015-10-22,4
13,2015/10/23,16,17,2015-10-23,5
13,2015/10/24,16,17,2015-10-24,6
13,2015/10/25,16,17,2015-10-25,7
13,2015/10/26,16,17,2015-10-26,1
13,2015/10/27,16,17,2015-10-27,2
13,2015/10/28,16,17,2015-10-28,3
13,2015/10/29,16,17,2015-10-29,4
13,2015/10/30,16,17,2015-10-30,5
13,2015/10/31,16,17,2015-10-31,6
14,2015/9/1,52,47,2015-09-01,2
14,2015/9/2,52,47,2015-09-02,3
14,2015/9/3,52,47,2015-09-03,4
14,2015/9/4,52,47,2015-09-04,5
14,2015/9/5,52,47,2015-09-05,6
14,2015/9/6,52,47,2015-09-06,7
14,2015/9/7,52,47,2015-09-07,1
14,2015/9/8,52,47,2015-09-08,2
14,2015/9/9,52,47,2015-09-09,3
14,2015/9/10,52,47,2015-09-10,4
14,2015/9/11,52,47,2015-09-11,5
14,2015/9/12,52,47,2015-09-12,6
14,2015/9/13,52,47,2015-09-13,7
14,2015/9/14,52,47,2015-09-14,1
14,2015/9/15,52,47,2015-09-15,2
14,2015/9/16,52,47,2015-09-16,3
14,2015/9/17,52,47,2015-09-17,4
14,2015/9/18,52,47,2015-09-18,5
14,2015/9/19,52,47,2015-09-19,6
14,2015/9/20,52,47,2015-09-20,7
14,2015/9/21,52,47,2015-09-21,1
14,2015/9/22,52,47,2015-09-22,2
14,2015/9/23,52,47,2015-09-23,3
14,2015/9/24,52,47,2015-09-24,4
14,2015/9/25,52,47,2015-09-25,5
14,2015/9/26,52,47,2015-09-26,6
14,2015/9/27,52,47,2015-09-27,7
14,2015/9/28,52,47,2015-09-28,1
14,2015/9/29,52,47,2015-09-29,2
14,2015/9/30,52,47,2015-09-30,3
14,2015/10/1,52,47,2015-10-01,4
14,2015/10/2,52,47,2015-10-02,5
14,2015/10/3,52,47,2015-10-03,6
14,2015/10/4,52,47,2015-10-04,7
14,2015/10/5,52,47,2015-10-05,1
14,2015/10/6,52,47,2015-10-06,2
14,2015/10/7,52,47,2015-10-07,3
14,2015/10/8,52,47,2015-10-08,4
14,2015/10/9,52,47,2015-10-09,5
14,2015/10/10,52,47,2015-10-10,6
14,2015/10/11,52,47,2015-10-11,7
14,2015/10/12,52,47,2015-10-12,1
14,2015/10/13,52,47,2015-10-13,2
14,2015/10/14,52,47,2015-10-14,3
14,2015/10/15,52,47,2015-10-15,4
14,2015/10/16,52,47,2015-10-16,5
14,2015/10/17,52,47,2015-10-17,6
14,2015/10/18,52,47,2015-10-18,7
14,2015/10/19,52,47,2015-10-19,1
14,2015/10/20,52,47,2015-10-20,2
14,2015/10/21,52,47,2015-10-21,3
14,2015/10/22,52,47,2015-10-22,4
14,2015/10/23,52,47,2015-10-23,5
14,2015/10/24,52,47,2015-10-24,6
14,2015/10/25,52,47,2015-10-25,7
14,2015/10/26,52,47,2015-10-26,1
14,2015/10/27,52,47,2015-10-27,2
14,2015/10/28,52,47,2015-10-28,3
14,2015/10/29,52,47,2015-10-29,4
14,2015/10/30,52,47,2015-10-30,5
14,2015/10/31,52,47,2015-10-31,6
15,2015/9/1,68,66,2015-09-01,2
15,2015/9/2,68,66,2015-09-02,3
15,2015/9/3,68,66,2015-09-03,4
15,2015/9/4,68,66,2015-09-04,5
15,2015/9/5,68,66,2015-09-05,6
15,2015/9/6,68,66,2015-09-06,7
15,2015/9/7,68,66,2015-09-07,1
15,2015/9/8,68,66,2015-09-08,2
15,2015/9/9,68,66,2015-09-09,3
15,2015/9/10,68,66,2015-09-10,4
15,2015/9/11,68,66,2015-09-11,5
15,2015/9/12,68,66,2015-09-12,6
15,2015/9/13,68,66,2015-09-13,7
15,2015/9/14,68,66,2015-09-14,1
15,2015/9/15,68,66,2015-09-15,2
15,2015/9/16,68,66,2015-09-16,3
15,2015/9/17,68,66,2015-09-17,4
15,2015/9/18,68,66,2015-09-18,5
15,2015/9/19,68,66,2015-09-19,6
15,2015/9/20,68,66,2015-09-20,7
15,2015/9/21,68,66,2015-09-21,1
15,2015/9/22,68,66,2015-09-22,2
15,2015/9/23,68,66,2015-09-23,3
15,2015/9/24,68,66,2015-09-24,4
15,2015/9/25,68,66,2015-09-25,5
15,2015/9/26,68,66,2015-09-26,6
15,2015/9/27,68,66,2015-09-27,7
15,2015/9/28,68,66,2015-09-28,1
15,2015/9/29,68,66,2015-09-29,2
15,2015/9/30,68,66,2015-09-30,3
15,2015/10/1,68,66,2015-10-01,4
15,2015/10/2,68,66,2015-10-02,5
15,2015/10/3,68,66,2015-10-03,6
15,2015/10/4,68,66,2015-10-04,7
15,2015/10/5,68,66,2015-10-05,1
15,2015/10/6,68,66,2015-10-06,2
15,2015/10/7,68,66,2015-10-07,3
15,2015/10/8,68,66,2015-10-08,4
15,2015/10/9,68,66,2015-10-09,5
15,2015/10/10,68,66,2015-10-10,6
15,2015/10/11,68,66,2015-10-11,7
15,2015/10/12,68,66,2015-10-12,1
15,2015/10/13,68,66,2015-10-13,2
15,2015/10/14,68,66,2015-10-14,3
15,2015/10/15,68,66,2015-10-15,4
15,2015/10/16,68,66,2015-10-16,5
15,2015/10/17,68,66,2015-10-17,6
15,2015/10/18,68,66,2015-10-18,7
15,2015/10/19,68,66,2015-10-19,1
15,2015/10/20,68,66,2015-10-20,2
15,2015/10/21,68,66,2015-10-21,3
15,2015/10/22,68,66,2015-10-22,4
15,2015/10/23,68,66,2015-10-23,5
15,2015/10/24,68,66,2015-10-24,6
15,2015/10/25,68,66,2015-10-25,7
15,2015/10/26,68,66,2015-10-26,1
15,2015/10/27,68,66,2015-10-27,2
15,2015/10/28,68,66,2015-10-28,3
15,2015/10/29,68,66,2015-10-29,4
15,2015/10/30,68,66,2015-10-30,5
15,2015/10/31,68,66,2015-10-31,6
16,2015/9/1,109,105,2015-09-01,2
16,2015/9/2,109,105,2015-09-02,3
16,2015/9/3,109,105,2015-09-03,4
16,2015/9/4,109,105,2015-09-04,5
16,2015/9/5,109,105,2015-09-05,6
16,2015/9/6,109,105,2015-09-06,7
16,2015/9/7,109,105,2015-09-07,1
16,2015/9/8,109,105,2015-09-08,2
16,2015/9/9,109,105,2015-09-09,3
16,2015/9/10,109,105,2015-09-10,4
16,2015/9/11,109,105,2015-09-11,5
16,2015/9/12,109,105,2015-09-12,6
16,2015/9/13,109,105,2015-09-13,7
16,2015/9/14,109,105,2015-09-14,1
16,2015/9/15,109,105,2015-09-15,2
16,2015/9/16,109,105,2015-09-16,3
16,2015/9/17,109,105,2015-09-17,4
16,2015/9/18,109,105,2015-09-18,5
16,2015/9/19,109,105,2015-09-19,6
16,2015/9/20,109,105,2015-09-20,7
16,2015/9/21,109,105,2015-09-21,1
16,2015/9/22,109,105,2015-09-22,2
16,2015/9/23,109,105,2015-09-23,3
16,2015/9/24,109,105,2015-09-24,4
16,2015/9/25,109,105,2015-09-25,5
16,2015/9/26,109,105,2015-09-26,6
16,2015/9/27,109,105,2015-09-27,7
16,2015/9/28,109,105,2015-09-28,1
16,2015/9/29,109,105,2015-09-29,2
16,2015/9/30,109,105,2015-09-30,3
16,2015/10/1,109,105,2015-10-01,4
16,2015/10/2,109,105,2015-10-02,5
16,2015/10/3,109,105,2015-10-03,6
16,2015/10/4,109,105,2015-10-04,7
16,2015/10/5,109,105,2015-10-05,1
16,2015/10/6,109,105,2015-10-06,2
16,2015/10/7,109,105,2015-10-07,3
16,2015/10/8,109,105,2015-10-08,4
16,2015/10/9,109,105,2015-10-09,5
16,2015/10/10,109,105,2015-10-10,6
16,2015/10/11,109,105,2015-10-11,7
16,2015/10/12,109,105,2015-10-12,1
16,2015/10/13,109,105,2015-10-13,2
16,2015/10/14,109,105,2015-10-14,3
16,2015/10/15,109,105,2015-10-15,4
16,2015/10/16,109,105,2015-10-16,5
16,2015/10/17,109,105,2015-10-17,6
16,2015/10/18,109,105,2015-10-18,7
16,2015/10/19,109,105,2015-10-19,1
16,2015/10/20,109,105,2015-10-20,2
16,2015/10/21,109,105,2015-10-21,3
16,2015/10/22,109,105,2015-10-22,4
16,2015/10/23,109,105,2015-10-23,5
16,2015/10/24,109,105,2015-10-24,6
16,2015/10/25,109,105,2015-10-25,7
16,2015/10/26,109,105,2015-10-26,1
16,2015/10/27,109,105,2015-10-27,2
16,2015/10/28,109,105,2015-10-28,3
16,2015/10/29,109,105,2015-10-29,4
16,2015/10/30,109,105,2015-10-30,5
16,2015/10/31,109,105,2015-10-31,6
17,2015/9/1,61,67,2015-09-01,2
17,2015/9/2,61,67,2015-09-02,3
17,2015/9/3,61,67,2015-09-03,4
17,2015/9/4,61,67,2015-09-04,5
17,2015/9/5,61,67,2015-09-05,6
17,2015/9/6,61,67,2015-09-06,7
17,2015/9/7,61,67,2015-09-07,1
17,2015/9/8,61,67,2015-09-08,2
17,2015/9/9,61,67,2015-09-09,3
17,2015/9/10,61,67,2015-09-10,4
17,2015/9/11,61,67,2015-09-11,5
17,2015/9/12,61,67,2015-09-12,6
17,2015/9/13,61,67,2015-09-13,7
17,2015/9/14,61,67,2015-09-14,1
17,2015/9/15,61,67,2015-09-15,2
17,2015/9/16,61,67,2015-09-16,3
17,2015/9/17,61,67,2015-09-17,4
17,2015/9/18,61,67,2015-09-18,5
17,2015/9/19,61,67,2015-09-19,6
17,2015/9/20,61,67,2015-09-20,7
17,2015/9/21,61,67,2015-09-21,1
17,2015/9/22,61,67,2015-09-22,2
17,2015/9/23,61,67,2015-09-23,3
17,2015/9/24,61,67,2015-09-24,4
17,2015/9/25,61,67,2015-09-25,5
17,2015/9/26,61,67,2015-09-26,6
17,2015/9/27,61,67,2015-09-27,7
17,2015/9/28,61,67,2015-09-28,1
17,2015/9/29,61,67,2015-09-29,2
17,2015/9/30,61,67,2015-09-30,3
17,2015/10/1,61,67,2015-10-01,4
17,2015/10/2,61,67,2015-10-02,5
17,2015/10/3,61,67,2015-10-03,6
17,2015/10/4,61,67,2015-10-04,7
17,2015/10/5,61,67,2015-10-05,1
17,2015/10/6,61,67,2015-10-06,2
17,2015/10/7,61,67,2015-10-07,3
17,2015/10/8,61,67,2015-10-08,4
17,2015/10/9,61,67,2015-10-09,5
17,2015/10/10,61,67,2015-10-10,6
17,2015/10/11,61,67,2015-10-11,7
17,2015/10/12,61,67,2015-10-12,1
17,2015/10/13,61,67,2015-10-13,2
17,2015/10/14,61,67,2015-10-14,3
17,2015/10/15,61,67,2015-10-15,4
17,2015/10/16,61,67,2015-10-16,5
17,2015/10/17,61,67,2015-10-17,6
17,2015/10/18,61,67,2015-10-18,7
17,2015/10/19,61,67,2015-10-19,1
17,2015/10/20,61,67,2015-10-20,2
17,2015/10/21,61,67,2015-10-21,3
17,2015/10/22,61,67,2015-10-22,4
17,2015/10/23,61,67,2015-10-23,5
17,2015/10/24,61,67,2015-10-24,6
17,2015/10/25,61,67,2015-10-25,7
17,2015/10/26,61,67,2015-10-26,1
17,2015/10/27,61,67,2015-10-27,2
17,2015/10/28,61,67,2015-10-28,3
17,2015/10/29,61,67,2015-10-29,4
17,2015/10/30,61,67,2015-10-30,5
17,2015/10/31,61,67,2015-10-31,6
18,2015/9/1,22,24,2015-09-01,2
18,2015/9/2,22,24,2015-09-02,3
18,2015/9/3,22,24,2015-09-03,4
18,2015/9/4,22,24,2015-09-04,5
18,2015/9/5,22,24,2015-09-05,6
18,2015/9/6,22,24,2015-09-06,7
18,2015/9/7,22,24,2015-09-07,1
18,2015/9/8,22,24,2015-09-08,2
18,2015/9/9,22,24,2015-09-09,3
18,2015/9/10,22,24,2015-09-10,4
18,2015/9/11,22,24,2015-09-11,5
18,2015/9/12,22,24,2015-09-12,6
18,2015/9/13,22,24,2015-09-13,7
18,2015/9/14,22,24,2015-09-14,1
18,2015/9/15,22,24,2015-09-15,2
18,2015/9/16,22,24,2015-09-16,3
18,2015/9/17,22,24,2015-09-17,4
18,2015/9/18,22,24,2015-09-18,5
18,2015/9/19,22,24,2015-09-19,6
18,2015/9/20,22,24,2015-09-20,7
18,2015/9/21,22,24,2015-09-21,1
18,2015/9/22,22,24,2015-09-22,2
18,2015/9/23,22,24,2015-09-23,3
18,2015/9/24,22,24,2015-09-24,4
18,2015/9/25,22,24,2015-09-25,5
18,2015/9/26,22,24,2015-09-26,6
18,2015/9/27,22,24,2015-09-27,7
18,2015/9/28,22,24,2015-09-28,1
18,2015/9/29,22,24,2015-09-29,2
18,2015/9/30,22,24,2015-09-30,3
18,2015/10/1,22,24,2015-10-01,4
18,2015/10/2,22,24,2015-10-02,5
18,2015/10/3,22,24,2015-10-03,6
18,2015/10/4,22,24,2015-10-04,7
18,2015/10/5,22,24,2015-10-05,1
18,2015/10/6,22,24,2015-10-06,2
18,2015/10/7,22,24,2015-10-07,3
18,2015/10/8,22,24,2015-10-08,4
18,2015/10/9,22,24,2015-10-09,5
18,2015/10/10,22,24,2015-10-10,6
18,2015/10/11,22,24,2015-10-11,7
18,2015/10/12,22,24,2015-10-12,1
18,2015/10/13,22,24,2015-10-13,2
18,2015/10/14,22,24,2015-10-14,3
18,2015/10/15,22,24,2015-10-15,4
18,2015/10/16,22,24,2015-10-16,5
18,2015/10/17,22,24,2015-10-17,6
18,2015/10/18,22,24,2015-10-18,7
18,2015/10/19,22,24,2015-10-19,1
18,2015/10/20,22,24,2015-10-20,2
18,2015/10/21,22,24,2015-10-21,3
18,2015/10/22,22,24,2015-10-22,4
18,2015/10/23,22,24,2015-10-23,5
18,2015/10/24,22,24,2015-10-24,6
18,2015/10/25,22,24,2015-10-25,7
18,2015/10/26,22,24,2015-10-26,1
18,2015/10/27,22,24,2015-10-27,2
18,2015/10/28,22,24,2015-10-28,3
18,2015/10/29,22,24,2015-10-29,4
18,2015/10/30,22,24,2015-10-30,5
18,2015/10/31,22,24,2015-10-31,6
19,2015/9/1,65,67,2015-09-01,2
19,2015/9/2,65,67,2015-09-02,3
19,2015/9/3,65,67,2015-09-03,4
19,2015/9/4,65,67,2015-09-04,5
19,2015/9/5,65,67,2015-09-05,6
19,2015/9/6,65,67,2015-09-06,7
19,2015/9/7,65,67,2015-09-07,1
19,2015/9/8,65,67,2015-09-08,2
19,2015/9/9,65,67,2015-09-09,3
19,2015/9/10,65,67,2015-09-10,4
19,2015/9/11,65,67,2015-09-11,5
19,2015/9/12,65,67,2015-09-12,6
19,2015/9/13,65,67,2015-09-13,7
19,2015/9/14,65,67,2015-09-14,1
19,2015/9/15,65,67,2015-09-15,2
19,2015/9/16,65,67,2015-09-16,3
19,2015/9/17,65,67,2015-09-17,4
19,2015/9/18,65,67,2015-09-18,5
19,2015/9/19,65,67,2015-09-19,6
19,2015/9/20,65,67,2015-09-20,7
19,2015/9/21,65,67,2015-09-21,1
19,2015/9/22,65,67,2015-09-22,2
19,2015/9/23,65,67,2015-09-23,3
19,2015/9/24,65,67,2015-09-24,4
19,2015/9/25,65,67,2015-09-25,5
19,2015/9/26,65,67,2015-09-26,6
19,2015/9/27,65,67,2015-09-27,7
19,2015/9/28,65,67,2015-09-28,1
19,2015/9/29,65,67,2015-09-29,2
19,2015/9/30,65,67,2015-09-30,3
19,2015/10/1,65,67,2015-10-01,4
19,2015/10/2,65,67,2015-10-02,5
19,2015/10/3,65,67,2015-10-03,6
19,2015/10/4,65,67,2015-10-04,7
19,2015/10/5,65,67,2015-10-05,1
19,2015/10/6,65,67,2015-10-06,2
19,2015/10/7,65,67,2015-10-07,3
19,2015/10/8,65,67,2015-10-08,4
19,2015/10/9,65,67,2015-10-09,5
19,2015/10/10,65,67,2015-10-10,6
19,2015/10/11,65,67,2015-10-11,7
19,2015/10/12,65,67,2015-10-12,1
19,2015/10/13,65,67,2015-10-13,2
19,2015/10/14,65,67,2015-10-14,3
19,2015/10/15,65,67,2015-10-15,4
19,2015/10/16,65,67,2015-10-16,5
19,2015/10/17,65,67,2015-10-17,6
19,2015/10/18,65,67,2015-10-18,7
19,2015/10/19,65,67,2015-10-19,1
19,2015/10/20,65,67,2015-10-20,2
19,2015/10/21,65,67,2015-10-21,3
19,2015/10/22,65,67,2015-10-22,4
19,2015/10/23,65,67,2015-10-23,5
19,2015/10/24,65,67,2015-10-24,6
19,2015/10/25,65,67,2015-10-25,7
19,2015/10/26,65,67,2015-10-26,1
19,2015/10/27,65,67,2015-10-27,2
19,2015/10/28,65,67,2015-10-28,3
19,2015/10/29,65,67,2015-10-29,4
19,2015/10/30,65,67,2015-10-30,5
19,2015/10/31,65,67,2015-10-31,6
20,2015/9/1,60,56,2015-09-01,2
20,2015/9/2,60,56,2015-09-02,3
20,2015/9/3,60,56,2015-09-03,4
20,2015/9/4,60,56,2015-09-04,5
20,2015/9/5,60,56,2015-09-05,6
20,2015/9/6,60,56,2015-09-06,7
20,2015/9/7,60,56,2015-09-07,1
20,2015/9/8,60,56,2015-09-08,2
20,2015/9/9,60,56,2015-09-09,3
20,2015/9/10,60,56,2015-09-10,4
20,2015/9/11,60,56,2015-09-11,5
20,2015/9/12,60,56,2015-09-12,6
20,2015/9/13,60,56,2015-09-13,7
20,2015/9/14,60,56,2015-09-14,1
20,2015/9/15,60,56,2015-09-15,2
20,2015/9/16,60,56,2015-09-16,3
20,2015/9/17,60,56,2015-09-17,4
20,2015/9/18,60,56,2015-09-18,5
20,2015/9/19,60,56,2015-09-19,6
20,2015/9/20,60,56,2015-09-20,7
20,2015/9/21,60,56,2015-09-21,1
20,2015/9/22,60,56,2015-09-22,2
20,2015/9/23,60,56,2015-09-23,3
20,2015/9/24,60,56,2015-09-24,4
20,2015/9/25,60,56,2015-09-25,5
20,2015/9/26,60,56,2015-09-26,6
20,2015/9/27,60,56,2015-09-27,7
20,2015/9/28,60,56,2015-09-28,1
20,2015/9/29,60,56,2015-09-29,2
20,2015/9/30,60,56,2015-09-30,3
20,2015/10/1,60,56,2015-10-01,4
20,2015/10/2,60,56,2015-10-02,5
20,2015/10/3,60,56,2015-10-03,6
20,2015/10/4,60,56,2015-10-04,7
20,2015/10/5,60,56,2015-10-05,1
20,2015/10/6,60,56,2015-10-06,2
20,2015/10/7,60,56,2015-10-07,3
20,2015/10/8,60,56,2015-10-08,4
20,2015/10/9,60,56,2015-10-09,5
20,2015/10/10,60,56,2015-10-10,6
20,2015/10/11,60,56,2015-10-11,7
20,2015/10/12,60,56,2015-10-12,1
20,2015/10/13,60,56,2015-10-13,2
20,2015/10/14,60,56,2015-10-14,3
20,2015/10/15,60,56,2015-10-15,4
20,2015/10/16,60,56,2015-10-16,5
20,2015/10/17,60,56,2015-10-17,6
20,2015/10/18,60,56,2015-10-18,7
20,2015/10/19,60,56,2015-10-19,1
20,2015/10/20,60,56,2015-10-20,2
20,2015/10/21,60,56,2015-10-21,3
20,2015/10/22,60,56,2015-10-22,4
20,2015/10/23,60,56,2015-10-23,5
20,2015/10/24,60,56,2015-10-24,6
20,2015/10/25,60,56,2015-10-25,7
20,2015/10/26,60,56,2015-10-26,1
20,2015/10/27,60,56,2015-10-27,2
20,2015/10/28,60,56,2015-10-28,3
20,2015/10/29,60,56,2015-10-29,4
20,2015/10/30,60,56,2015-10-30,5
20,2015/10/31,60,56,2015-10-31,6
21,2015/9/1,15,20,2015-09-01,2
21,2015/9/2,15,20,2015-09-02,3
21,2015/9/3,15,20,2015-09-03,4
21,2015/9/4,15,20,2015-09-04,5
21,2015/9/5,15,20,2015-09-05,6
21,2015/9/6,15,20,2015-09-06,7
21,2015/9/7,15,20,2015-09-07,1
21,2015/9/8,15,20,2015-09-08,2
21,2015/9/9,15,20,2015-09-09,3
21,2015/9/10,15,20,2015-09-10,4
21,2015/9/11,15,20,2015-09-11,5
21,2015/9/12,15,20,2015-09-12,6
21,2015/9/13,15,20,2015-09-13,7
21,2015/9/14,15,20,2015-09-14,1
21,2015/9/15,15,20,2015-09-15,2
21,2015/9/16,15,20,2015-09-16,3
21,2015/9/17,15,20,2015-09-17,4
21,2015/9/18,15,20,2015-09-18,5
21,2015/9/19,15,20,2015-09-19,6
21,2015/9/20,15,20,2015-09-20,7
21,2015/9/21,15,20,2015-09-21,1
21,2015/9/22,15,20,2015-09-22,2
21,2015/9/23,15,20,2015-09-23,3
21,2015/9/24,15,20,2015-09-24,4
21,2015/9/25,15,20,2015-09-25,5
21,2015/9/26,15,20,2015-09-26,6
21,2015/9/27,15,20,2015-09-27,7
21,2015/9/28,15,20,2015-09-28,1
21,2015/9/29,15,20,2015-09-29,2
21,2015/9/30,15,20,2015-09-30,3
21,2015/10/1,15,20,2015-10-01,4
21,2015/10/2,15,20,2015-10-02,5
21,2015/10/3,15,20,2015-10-03,6
21,2015/10/4,15,20,2015-10-04,7
21,2015/10/5,15,20,2015-10-05,1
21,2015/10/6,15,20,2015-10-06,2
21,2015/10/7,15,20,2015-10-07,3
21,2015/10/8,15,20,2015-10-08,4
21,2015/10/9,15,20,2015-10-09,5
21,2015/10/10,15,20,2015-10-10,6
21,2015/10/11,15,20,2015-10-11,7
21,2015/10/12,15,20,2015-10-12,1
21,2015/10/13,15,20,2015-10-13,2
21,2015/10/14,15,20,2015-10-14,3
21,2015/10/15,15,20,2015-10-15,4
21,2015/10/16,15,20,2015-10-16,5
21,2015/10/17,15,20,2015-10-17,6
21,2015/10/18,15,20,2015-10-18,7
21,2015/10/19,15,20,2015-10-19,1
