SHEDID,time,RT,LEASE,date1,week_day,date
2,2015-07-12,9.0,14.0,2015-07-12,7,2015-07-12
2,2015-07-13,22.0,30.0,2015-07-13,1,2015-07-13
2,2015-07-14,23.0,25.0,2015-07-14,2,2015-07-14
2,2015-07-15,30.0,31.0,2015-07-15,3,2015-07-15
2,2015-07-16,18.0,31.0,2015-07-16,4,2015-07-16
2,2015-07-17,14.0,19.0,2015-07-17,5,2015-07-17
2,2015-07-18,7.0,8.0,2015-07-18,6,2015-07-18
2,2015-07-19,9.0,6.0,2015-07-19,7,2015-07-19
2,2015-07-20,19.0,20.0,2015-07-20,1,2015-07-20
2,2015-07-21,23.0,31.0,2015-07-21,2,2015-07-21
2,2015-07-22,31.0,23.0,2015-07-22,3,2015-07-22
2,2015-07-23,25.0,25.0,2015-07-23,4,2015-07-23
2,2015-07-24,25.0,28.0,2015-07-24,5,2015-07-24
2,2015-07-25,19.0,15.0,2015-07-25,6,2015-07-25
2,2015-07-26,9.0,12.0,2015-07-26,7,2015-07-26
2,2015-07-27,17.0,32.0,2015-07-27,1,2015-07-27
2,2015-07-28,17.0,33.0,2015-07-28,2,2015-07-28
2,2015-07-29,9.0,24.0,2015-07-29,3,2015-07-29
2,2015-07-30,12.0,17.0,2015-07-30,4,2015-07-30
2,2015-07-31,15.0,12.0,2015-07-31,5,2015-07-31
2,2015-08-01,14.0,9.0,2015-08-01,6,2015-08-01
2,2015-08-02,14.0,11.0,2015-08-02,7,2015-08-02
2,2015-08-03,13.0,14.0,2015-08-03,1,2015-08-03
2,2015-08-04,18.0,24.0,2015-08-04,2,2015-08-04
2,2015-08-05,9.0,21.0,2015-08-05,3,2015-08-05
2,2015-08-06,15.0,18.0,2015-08-06,4,2015-08-06
2,2015-08-07,21.0,15.0,2015-08-07,5,2015-08-07
2,2015-08-08,13.0,9.0,2015-08-08,6,2015-08-08
2,2015-08-09,15.0,9.0,2015-08-09,7,2015-08-09
2,2015-08-10,1.0,4.0,2015-08-10,1,2015-08-10
2,2015-08-11,21.0,27.0,2015-08-11,2,2015-08-11
2,2015-08-12,22.0,23.0,2015-08-12,3,2015-08-12
2,2015-08-13,22.0,20.0,2015-08-13,4,2015-08-13
2,2015-08-14,16.0,17.0,2015-08-14,5,2015-08-14
2,2015-08-15,10.0,11.0,2015-08-15,6,2015-08-15
2,2015-08-16,5.0,8.0,2015-08-16,7,2015-08-16
2,2015-08-17,20.0,24.0,2015-08-17,1,2015-08-17
2,2015-08-18,25.0,23.0,2015-08-18,2,2015-08-18
2,2015-08-19,13.0,19.0,2015-08-19,3,2015-08-19
2,2015-08-20,14.0,9.0,2015-08-20,4,2015-08-20
2,2015-08-21,26.0,21.0,2015-08-21,5,2015-08-21
2,2015-08-22,23.0,15.0,2015-08-22,6,2015-08-22
2,2015-08-23,15.0,15.0,2015-08-23,7,2015-08-23
2,2015-08-24,12.0,18.0,2015-08-24,1,2015-08-24
2,2015-08-25,20.0,20.0,2015-08-25,2,2015-08-25
2,2015-08-26,22.0,29.0,2015-08-26,3,2015-08-26
2,2015-08-27,28.0,23.0,2015-08-27,4,2015-08-27
2,2015-08-28,19.0,16.0,2015-08-28,5,2015-08-28
2,2015-08-29,14.0,14.0,2015-08-29,6,2015-08-29
2,2015-08-30,11.0,15.0,2015-08-30,7,2015-08-30
2,2015-08-31,15.0,24.0,2015-08-31,1,2015-08-31
3,2015-01-01,14.0,19.0,2015-01-01,4,2015-01-01
3,2015-01-02,13.0,19.0,2015-01-02,5,2015-01-02
3,2015-01-03,17.0,15.0,2015-01-03,6,2015-01-03
3,2015-01-04,16.0,15.0,2015-01-04,7,2015-01-04
3,2015-01-05,16.0,14.0,2015-01-05,1,2015-01-05
3,2015-01-06,13.0,15.0,2015-01-06,2,2015-01-06
3,2015-01-07,16.0,13.0,2015-01-07,3,2015-01-07
3,2015-01-08,15.0,20.0,2015-01-08,4,2015-01-08
3,2015-01-09,23.0,21.0,2015-01-09,5,2015-01-09
3,2015-01-10,36.0,39.0,2015-01-10,6,2015-01-10
3,2015-01-11,35.0,33.0,2015-01-11,7,2015-01-11
3,2015-01-12,19.0,19.0,2015-01-12,1,2015-01-12
3,2015-01-13,30.0,29.0,2015-01-13,2,2015-01-13
3,2015-01-14,19.0,21.0,2015-01-14,3,2015-01-14
3,2015-01-15,33.0,29.0,2015-01-15,4,2015-01-15
3,2015-01-16,19.0,25.0,2015-01-16,5,2015-01-16
3,2015-01-17,16.0,20.0,2015-01-17,6,2015-01-17
3,2015-01-18,42.0,26.0,2015-01-18,7,2015-01-18
3,2015-01-19,25.0,20.0,2015-01-19,1,2015-01-19
3,2015-01-20,21.0,23.0,2015-01-20,2,2015-01-20
3,2015-01-21,21.0,18.0,2015-01-21,3,2015-01-21
3,2015-01-22,25.0,27.0,2015-01-22,4,2015-01-22
3,2015-01-23,24.0,31.0,2015-01-23,5,2015-01-23
3,2015-01-24,15.0,27.0,2015-01-24,6,2015-01-24
3,2015-01-25,18.0,17.0,2015-01-25,7,2015-01-25
3,2015-01-26,24.0,27.0,2015-01-26,1,2015-01-26
3,2015-01-27,22.0,25.0,2015-01-27,2,2015-01-27
3,2015-01-28,23.0,27.0,2015-01-28,3,2015-01-28
3,2015-01-29,20.0,17.0,2015-01-29,4,2015-01-29
3,2015-01-30,28.0,32.0,2015-01-30,5,2015-01-30
3,2015-01-31,22.0,26.0,2015-01-31,6,2015-01-31
3,2015-02-01,23.0,24.0,2015-02-01,7,2015-02-01
3,2015-02-02,28.0,28.0,2015-02-02,1,2015-02-02
3,2015-02-03,22.0,24.0,2015-02-03,2,2015-02-03
3,2015-02-04,28.0,42.0,2015-02-04,3,2015-02-04
3,2015-02-05,24.0,30.0,2015-02-05,4,2015-02-05
3,2015-02-06,44.0,41.0,2015-02-06,5,2015-02-06
3,2015-02-07,36.0,34.0,2015-02-07,6,2015-02-07
3,2015-02-08,23.0,24.0,2015-02-08,7,2015-02-08
3,2015-02-09,19.0,22.0,2015-02-09,1,2015-02-09
3,2015-02-10,40.0,42.0,2015-02-10,2,2015-02-10
3,2015-02-11,29.0,29.0,2015-02-11,3,2015-02-11
3,2015-02-12,31.0,44.0,2015-02-12,4,2015-02-12
3,2015-02-13,29.0,31.0,2015-02-13,5,2015-02-13
3,2015-02-14,35.0,39.0,2015-02-14,6,2015-02-14
3,2015-02-15,24.0,16.0,2015-02-15,7,2015-02-15
3,2015-02-16,36.0,37.0,2015-02-16,1,2015-02-16
3,2015-02-17,23.0,21.0,2015-02-17,2,2015-02-17
3,2015-02-18,11.0,15.0,2015-02-18,3,2015-02-18
3,2015-02-19,7.0,9.0,2015-02-19,4,2015-02-19
3,2015-02-20,3.0,5.0,2015-02-20,5,2015-02-20
3,2015-02-21,13.0,12.0,2015-02-21,6,2015-02-21
3,2015-02-22,9.0,14.0,2015-02-22,7,2015-02-22
3,2015-02-23,21.0,19.0,2015-02-23,1,2015-02-23
3,2015-02-24,19.0,22.0,2015-02-24,2,2015-02-24
3,2015-02-25,37.0,35.0,2015-02-25,3,2015-02-25
3,2015-02-26,36.0,34.0,2015-02-26,4,2015-02-26
3,2015-02-27,30.0,32.0,2015-02-27,5,2015-02-27
3,2015-02-28,5.0,9.0,2015-02-28,6,2015-02-28
3,2015-03-01,32.0,28.0,2015-03-01,7,2015-03-01
3,2015-03-02,33.0,43.0,2015-03-02,1,2015-03-02
3,2015-03-03,29.0,37.0,2015-03-03,2,2015-03-03
3,2015-03-04,31.0,33.0,2015-03-04,3,2015-03-04
3,2015-03-05,42.0,39.0,2015-03-05,4,2015-03-05
3,2015-03-06,46.0,45.0,2015-03-06,5,2015-03-06
3,2015-03-07,37.0,35.0,2015-03-07,6,2015-03-07
3,2015-03-08,23.0,34.0,2015-03-08,7,2015-03-08
3,2015-03-09,34.0,34.0,2015-03-09,1,2015-03-09
3,2015-03-10,40.0,41.0,2015-03-10,2,2015-03-10
3,2015-03-11,49.0,40.0,2015-03-11,3,2015-03-11
3,2015-03-12,59.0,68.0,2015-03-12,4,2015-03-12
3,2015-03-13,60.0,55.0,2015-03-13,5,2015-03-13
3,2015-03-14,37.0,48.0,2015-03-14,6,2015-03-14
3,2015-03-15,39.0,54.0,2015-03-15,7,2015-03-15
3,2015-03-16,49.0,49.0,2015-03-16,1,2015-03-16
3,2015-03-17,17.0,26.0,2015-03-17,2,2015-03-17
3,2015-03-18,15.0,13.0,2015-03-18,3,2015-03-18
3,2015-03-19,59.0,59.0,2015-03-19,4,2015-03-19
3,2015-03-20,46.0,58.0,2015-03-20,5,2015-03-20
3,2015-03-21,62.0,73.0,2015-03-21,6,2015-03-21
3,2015-03-22,44.0,38.0,2015-03-22,7,2015-03-22
3,2015-03-23,53.0,57.0,2015-03-23,1,2015-03-23
3,2015-03-24,60.0,74.0,2015-03-24,2,2015-03-24
3,2015-03-25,63.0,63.0,2015-03-25,3,2015-03-25
3,2015-03-26,45.0,47.0,2015-03-26,4,2015-03-26
3,2015-03-27,46.0,42.0,2015-03-27,5,2015-03-27
3,2015-03-28,53.0,67.0,2015-03-28,6,2015-03-28
3,2015-03-29,44.0,50.0,2015-03-29,7,2015-03-29
3,2015-03-30,44.0,59.0,2015-03-30,1,2015-03-30
3,2015-03-31,50.0,54.0,2015-03-31,2,2015-03-31
3,2015-04-01,33.0,35.0,2015-04-01,3,2015-04-01
3,2015-04-02,40.0,38.0,2015-04-02,4,2015-04-02
3,2015-04-03,53.0,51.0,2015-04-03,5,2015-04-03
3,2015-04-04,21.0,21.0,2015-04-04,6,2015-04-04
3,2015-04-05,16.0,15.0,2015-04-05,7,2015-04-05
3,2015-04-06,32.0,43.0,2015-04-06,1,2015-04-06
3,2015-04-07,33.0,44.0,2015-04-07,2,2015-04-07
3,2015-04-08,47.0,53.0,2015-04-08,3,2015-04-08
3,2015-04-09,53.0,53.0,2015-04-09,4,2015-04-09
3,2015-04-10,67.0,65.0,2015-04-10,5,2015-04-10
3,2015-04-11,64.0,56.0,2015-04-11,6,2015-04-11
3,2015-04-12,55.0,54.0,2015-04-12,7,2015-04-12
3,2015-04-13,38.0,38.0,2015-04-13,1,2015-04-13
3,2015-04-14,59.0,62.0,2015-04-14,2,2015-04-14
3,2015-04-15,64.0,67.0,2015-04-15,3,2015-04-15
3,2015-04-16,69.0,61.0,2015-04-16,4,2015-04-16
3,2015-04-17,63.0,83.0,2015-04-17,5,2015-04-17
3,2015-04-18,51.0,51.0,2015-04-18,6,2015-04-18
3,2015-04-19,18.0,27.0,2015-04-19,7,2015-04-19
3,2015-04-20,62.0,58.0,2015-04-20,1,2015-04-20
3,2015-04-21,77.0,82.0,2015-04-21,2,2015-04-21
3,2015-04-22,64.0,63.0,2015-04-22,3,2015-04-22
3,2015-04-23,58.0,70.0,2015-04-23,4,2015-04-23
3,2015-04-24,75.0,66.0,2015-04-24,5,2015-04-24
3,2015-04-25,65.0,58.0,2015-04-25,6,2015-04-25
3,2015-04-26,47.0,57.0,2015-04-26,7,2015-04-26
3,2015-04-27,61.0,58.0,2015-04-27,1,2015-04-27
3,2015-04-28,47.0,53.0,2015-04-28,2,2015-04-28
3,2015-04-29,68.0,64.0,2015-04-29,3,2015-04-29
3,2015-04-30,55.0,63.0,2015-04-30,4,2015-04-30
3,2015-05-01,47.0,55.0,2015-05-01,5,2015-05-01
3,2015-05-02,14.0,15.0,2015-05-02,6,2015-05-02
3,2015-05-03,43.0,48.0,2015-05-03,7,2015-05-03
3,2015-05-04,53.0,54.0,2015-05-04,1,2015-05-04
3,2015-05-05,62.0,74.0,2015-05-05,2,2015-05-05
3,2015-05-06,58.0,62.0,2015-05-06,3,2015-05-06
3,2015-05-07,64.0,69.0,2015-05-07,4,2015-05-07
3,2015-05-08,32.0,42.0,2015-05-08,5,2015-05-08
3,2015-05-09,50.0,54.0,2015-05-09,6,2015-05-09
3,2015-05-10,74.0,65.0,2015-05-10,7,2015-05-10
3,2015-05-11,30.0,25.0,2015-05-11,1,2015-05-11
3,2015-05-12,54.0,61.0,2015-05-12,2,2015-05-12
3,2015-05-13,54.0,65.0,2015-05-13,3,2015-05-13
3,2015-05-14,59.0,72.0,2015-05-14,4,2015-05-14
3,2015-05-15,44.0,46.0,2015-05-15,5,2015-05-15
3,2015-05-16,68.0,75.0,2015-05-16,6,2015-05-16
3,2015-05-17,49.0,52.0,2015-05-17,7,2015-05-17
3,2015-05-18,58.0,68.0,2015-05-18,1,2015-05-18
3,2015-05-19,59.0,67.0,2015-05-19,2,2015-05-19
3,2015-05-20,78.0,74.0,2015-05-20,3,2015-05-20
3,2015-05-21,68.0,72.0,2015-05-21,4,2015-05-21
3,2015-05-22,58.0,54.0,2015-05-22,5,2015-05-22
3,2015-05-23,57.0,53.0,2015-05-23,6,2015-05-23
3,2015-05-24,44.0,43.0,2015-05-24,7,2015-05-24
3,2015-05-25,65.0,64.0,2015-05-25,1,2015-05-25
3,2015-05-26,55.0,58.0,2015-05-26,2,2015-05-26
3,2015-05-27,18.0,20.0,2015-05-27,3,2015-05-27
3,2015-05-28,61.0,61.0,2015-05-28,4,2015-05-28
3,2015-05-29,27.0,40.0,2015-05-29,5,2015-05-29
3,2015-05-30,45.0,55.0,2015-05-30,6,2015-05-30
3,2015-05-31,46.0,43.0,2015-05-31,7,2015-05-31
3,2015-06-01,54.0,56.0,2015-06-01,1,2015-06-01
3,2015-06-02,51.0,53.0,2015-06-02,2,2015-06-02
3,2015-06-03,58.0,62.0,2015-06-03,3,2015-06-03
3,2015-06-04,47.0,59.0,2015-06-04,4,2015-06-04
3,2015-06-05,59.0,57.0,2015-06-05,5,2015-06-05
3,2015-06-06,41.0,47.0,2015-06-06,6,2015-06-06
3,2015-06-07,49.0,45.0,2015-06-07,7,2015-06-07
3,2015-06-08,58.0,56.0,2015-06-08,1,2015-06-08
3,2015-06-09,72.0,61.0,2015-06-09,2,2015-06-09
3,2015-06-10,42.0,46.0,2015-06-10,3,2015-06-10
3,2015-06-11,54.0,51.0,2015-06-11,4,2015-06-11
3,2015-06-12,55.0,46.0,2015-06-12,5,2015-06-12
3,2015-06-13,46.0,52.0,2015-06-13,6,2015-06-13
3,2015-06-14,52.0,45.0,2015-06-14,7,2015-06-14
3,2015-06-15,51.0,51.0,2015-06-15,1,2015-06-15
3,2015-06-16,43.0,47.0,2015-06-16,2,2015-06-16
3,2015-06-17,35.0,45.0,2015-06-17,3,2015-06-17
3,2015-06-18,57.0,62.0,2015-06-18,4,2015-06-18
3,2015-06-19,51.0,42.0,2015-06-19,5,2015-06-19
3,2015-06-20,34.0,38.0,2015-06-20,6,2015-06-20
3,2015-06-21,52.0,43.0,2015-06-21,7,2015-06-21
3,2015-06-22,38.0,34.0,2015-06-22,1,2015-06-22
3,2015-06-23,47.0,50.0,2015-06-23,2,2015-06-23
3,2015-06-24,5.0,10.0,2015-06-24,3,2015-06-24
3,2015-06-25,28.0,20.0,2015-06-25,4,2015-06-25
3,2015-06-26,56.0,55.0,2015-06-26,5,2015-06-26
3,2015-06-27,38.0,39.0,2015-06-27,6,2015-06-27
3,2015-06-28,41.0,45.0,2015-06-28,7,2015-06-28
3,2015-06-29,32.0,36.0,2015-06-29,1,2015-06-29
3,2015-06-30,32.0,25.0,2015-06-30,2,2015-06-30
3,2015-07-01,72.0,48.0,2015-07-01,3,2015-07-01
3,2015-07-02,58.0,58.0,2015-07-02,4,2015-07-02
3,2015-07-03,62.0,57.0,2015-07-03,5,2015-07-03
3,2015-07-04,47.0,46.0,2015-07-04,6,2015-07-04
3,2015-07-05,47.0,51.0,2015-07-05,7,2015-07-05
3,2015-07-06,29.0,45.0,2015-07-06,1,2015-07-06
3,2015-07-07,72.0,73.0,2015-07-07,2,2015-07-07
3,2015-07-08,41.0,58.0,2015-07-08,3,2015-07-08
3,2015-07-09,59.0,65.0,2015-07-09,4,2015-07-09
3,2015-07-10,46.0,49.0,2015-07-10,5,2015-07-10
3,2015-07-11,14.0,18.0,2015-07-11,6,2015-07-11
3,2015-07-12,31.0,35.0,2015-07-12,7,2015-07-12
3,2015-07-13,56.0,52.0,2015-07-13,1,2015-07-13
3,2015-07-14,51.0,53.0,2015-07-14,2,2015-07-14
3,2015-07-15,56.0,62.0,2015-07-15,3,2015-07-15
3,2015-07-16,55.0,62.0,2015-07-16,4,2015-07-16
3,2015-07-17,23.0,15.0,2015-07-17,5,2015-07-17
3,2015-07-18,18.0,16.0,2015-07-18,6,2015-07-18
3,2015-07-19,12.0,9.0,2015-07-19,7,2015-07-19
3,2015-07-20,56.0,52.0,2015-07-20,1,2015-07-20
3,2015-07-21,58.0,56.0,2015-07-21,2,2015-07-21
3,2015-07-22,51.0,70.0,2015-07-22,3,2015-07-22
3,2015-07-23,68.0,67.0,2015-07-23,4,2015-07-23
3,2015-07-24,39.0,44.0,2015-07-24,5,2015-07-24
3,2015-07-25,37.0,36.0,2015-07-25,6,2015-07-25
3,2015-07-26,27.0,24.0,2015-07-26,7,2015-07-26
3,2015-07-27,49.0,52.0,2015-07-27,1,2015-07-27
3,2015-07-28,48.0,46.0,2015-07-28,2,2015-07-28
3,2015-07-29,38.0,41.0,2015-07-29,3,2015-07-29
3,2015-07-30,55.0,46.0,2015-07-30,4,2015-07-30
3,2015-07-31,30.0,30.0,2015-07-31,5,2015-07-31
3,2015-08-01,35.0,32.0,2015-08-01,6,2015-08-01
3,2015-08-02,41.0,35.0,2015-08-02,7,2015-08-02
3,2015-08-03,41.0,49.0,2015-08-03,1,2015-08-03
3,2015-08-04,36.0,34.0,2015-08-04,2,2015-08-04
3,2015-08-05,35.0,34.0,2015-08-05,3,2015-08-05
3,2015-08-06,41.0,41.0,2015-08-06,4,2015-08-06
3,2015-08-07,39.0,43.0,2015-08-07,5,2015-08-07
3,2015-08-08,35.0,31.0,2015-08-08,6,2015-08-08
3,2015-08-09,50.0,46.0,2015-08-09,7,2015-08-09
3,2015-08-10,6.0,10.0,2015-08-10,1,2015-08-10
3,2015-08-11,57.0,45.0,2015-08-11,2,2015-08-11
3,2015-08-12,61.0,52.0,2015-08-12,3,2015-08-12
3,2015-08-13,57.0,51.0,2015-08-13,4,2015-08-13
3,2015-08-14,49.0,47.0,2015-08-14,5,2015-08-14
3,2015-08-15,60.0,42.0,2015-08-15,6,2015-08-15
3,2015-08-16,40.0,41.0,2015-08-16,7,2015-08-16
3,2015-08-17,48.0,56.0,2015-08-17,1,2015-08-17
3,2015-08-18,59.0,64.0,2015-08-18,2,2015-08-18
3,2015-08-19,37.0,43.0,2015-08-19,3,2015-08-19
3,2015-08-20,37.0,41.0,2015-08-20,4,2015-08-20
3,2015-08-21,64.0,63.0,2015-08-21,5,2015-08-21
3,2015-08-22,61.0,65.0,2015-08-22,6,2015-08-22
3,2015-08-23,53.0,46.0,2015-08-23,7,2015-08-23
3,2015-08-24,41.0,37.0,2015-08-24,1,2015-08-24
3,2015-08-25,43.0,50.0,2015-08-25,2,2015-08-25
3,2015-08-26,54.0,52.0,2015-08-26,3,2015-08-26
3,2015-08-27,52.0,52.0,2015-08-27,4,2015-08-27
3,2015-08-28,46.0,49.0,2015-08-28,5,2015-08-28
3,2015-08-29,44.0,50.0,2015-08-29,6,2015-08-29
3,2015-08-30,51.0,40.0,2015-08-30,7,2015-08-30
3,2015-08-31,56.0,49.0,2015-08-31,1,2015-08-31
4,2015-01-01,6.0,5.0,2015-01-01,4,2015-01-01
4,2015-01-02,6.0,6.0,2015-01-02,5,2015-01-02
4,2015-01-03,6.0,6.0,2015-01-03,6,2015-01-03
4,2015-01-04,10.0,14.0,2015-01-04,7,2015-01-04
4,2015-01-05,10.0,9.0,2015-01-05,1,2015-01-05
4,2015-01-06,18.0,13.0,2015-01-06,2,2015-01-06
4,2015-01-07,7.0,9.0,2015-01-07,3,2015-01-07
4,2015-01-08,16.0,12.0,2015-01-08,4,2015-01-08
4,2015-01-09,10.0,6.0,2015-01-09,5,2015-01-09
4,2015-01-10,18.0,13.0,2015-01-10,6,2015-01-10
4,2015-01-11,9.0,9.0,2015-01-11,7,2015-01-11
4,2015-01-12,15.0,10.0,2015-01-12,1,2015-01-12
4,2015-01-13,22.0,16.0,2015-01-13,2,2015-01-13
4,2015-01-14,15.0,12.0,2015-01-14,3,2015-01-14
4,2015-01-15,18.0,17.0,2015-01-15,4,2015-01-15
4,2015-01-16,14.0,17.0,2015-01-16,5,2015-01-16
4,2015-01-17,18.0,17.0,2015-01-17,6,2015-01-17
4,2015-01-18,9.0,6.0,2015-01-18,7,2015-01-18
4,2015-01-19,25.0,26.0,2015-01-19,1,2015-01-19
4,2015-01-20,22.0,19.0,2015-01-20,2,2015-01-20
4,2015-01-21,20.0,14.0,2015-01-21,3,2015-01-21
4,2015-01-22,26.0,18.0,2015-01-22,4,2015-01-22
4,2015-01-23,18.0,14.0,2015-01-23,5,2015-01-23
4,2015-01-24,15.0,13.0,2015-01-24,6,2015-01-24
4,2015-01-25,9.0,8.0,2015-01-25,7,2015-01-25
4,2015-01-26,29.0,22.0,2015-01-26,1,2015-01-26
4,2015-01-27,22.0,12.0,2015-01-27,2,2015-01-27
4,2015-01-28,19.0,18.0,2015-01-28,3,2015-01-28
4,2015-01-29,7.0,7.0,2015-01-29,4,2015-01-29
4,2015-01-30,13.0,11.0,2015-01-30,5,2015-01-30
4,2015-01-31,18.0,15.0,2015-01-31,6,2015-01-31
4,2015-02-01,9.0,3.0,2015-02-01,7,2015-02-01
4,2015-02-02,25.0,20.0,2015-02-02,1,2015-02-02
4,2015-02-03,32.0,27.0,2015-02-03,2,2015-02-03
4,2015-02-04,17.0,8.0,2015-02-04,3,2015-02-04
4,2015-02-05,0.0,0.0,2015-02-05,4,2015-02-05
4,2015-02-06,0.0,0.0,2015-02-06,5,2015-02-06
4,2015-02-07,0.0,0.0,2015-02-07,6,2015-02-07
4,2015-02-08,0.0,0.0,2015-02-08,7,2015-02-08
4,2015-02-09,0.0,0.0,2015-02-09,1,2015-02-09
4,2015-02-10,0.0,0.0,2015-02-10,2,2015-02-10
4,2015-02-11,0.0,0.0,2015-02-11,3,2015-02-11
4,2015-02-12,0.0,0.0,2015-02-12,4,2015-02-12
4,2015-02-13,0.0,0.0,2015-02-13,5,2015-02-13
4,2015-02-14,0.0,0.0,2015-02-14,6,2015-02-14
4,2015-02-15,0.0,0.0,2015-02-15,7,2015-02-15
4,2015-02-16,0.0,0.0,2015-02-16,1,2015-02-16
4,2015-02-17,0.0,0.0,2015-02-17,2,2015-02-17
4,2015-02-18,0.0,0.0,2015-02-18,3,2015-02-18
4,2015-02-19,0.0,0.0,2015-02-19,4,2015-02-19
4,2015-02-20,0.0,0.0,2015-02-20,5,2015-02-20
4,2015-02-21,0.0,0.0,2015-02-21,6,2015-02-21
4,2015-02-22,0.0,0.0,2015-02-22,7,2015-02-22
4,2015-02-23,0.0,0.0,2015-02-23,1,2015-02-23
4,2015-02-24,0.0,0.0,2015-02-24,2,2015-02-24
4,2015-02-25,0.0,0.0,2015-02-25,3,2015-02-25
4,2015-02-26,0.0,0.0,2015-02-26,4,2015-02-26
4,2015-02-27,0.0,0.0,2015-02-27,5,2015-02-27
4,2015-02-28,0.0,0.0,2015-02-28,6,2015-02-28
4,2015-03-01,0.0,0.0,2015-03-01,7,2015-03-01
4,2015-03-02,0.0,0.0,2015-03-02,1,2015-03-02
4,2015-03-03,0.0,0.0,2015-03-03,2,2015-03-03
4,2015-03-04,0.0,0.0,2015-03-04,3,2015-03-04
4,2015-03-05,0.0,0.0,2015-03-05,4,2015-03-05
4,2015-03-06,0.0,0.0,2015-03-06,5,2015-03-06
4,2015-03-07,0.0,0.0,2015-03-07,6,2015-03-07
4,2015-03-08,0.0,0.0,2015-03-08,7,2015-03-08
4,2015-03-09,0.0,0.0,2015-03-09,1,2015-03-09
4,2015-03-10,0.0,0.0,2015-03-10,2,2015-03-10
4,2015-03-11,0.0,0.0,2015-03-11,3,2015-03-11
4,2015-03-12,0.0,0.0,2015-03-12,4,2015-03-12
4,2015-03-13,0.0,0.0,2015-03-13,5,2015-03-13
4,2015-03-14,0.0,0.0,2015-03-14,6,2015-03-14
4,2015-03-15,0.0,0.0,2015-03-15,7,2015-03-15
4,2015-03-16,0.0,0.0,2015-03-16,1,2015-03-16
4,2015-03-17,0.0,0.0,2015-03-17,2,2015-03-17
4,2015-03-18,0.0,0.0,2015-03-18,3,2015-03-18
4,2015-03-19,0.0,0.0,2015-03-19,4,2015-03-19
4,2015-03-20,0.0,0.0,2015-03-20,5,2015-03-20
4,2015-03-21,0.0,0.0,2015-03-21,6,2015-03-21
4,2015-03-22,0.0,0.0,2015-03-22,7,2015-03-22
4,2015-03-23,0.0,0.0,2015-03-23,1,2015-03-23
4,2015-03-24,0.0,0.0,2015-03-24,2,2015-03-24
4,2015-03-25,0.0,0.0,2015-03-25,3,2015-03-25
4,2015-03-26,0.0,0.0,2015-03-26,4,2015-03-26
4,2015-03-27,0.0,0.0,2015-03-27,5,2015-03-27
4,2015-03-28,0.0,0.0,2015-03-28,6,2015-03-28
4,2015-03-29,0.0,0.0,2015-03-29,7,2015-03-29
4,2015-03-30,0.0,0.0,2015-03-30,1,2015-03-30
4,2015-03-31,0.0,0.0,2015-03-31,2,2015-03-31
4,2015-04-01,0.0,0.0,2015-04-01,3,2015-04-01
4,2015-04-02,0.0,0.0,2015-04-02,4,2015-04-02
4,2015-04-03,0.0,0.0,2015-04-03,5,2015-04-03
4,2015-04-04,0.0,0.0,2015-04-04,6,2015-04-04
4,2015-04-05,0.0,0.0,2015-04-05,7,2015-04-05
4,2015-04-06,0.0,0.0,2015-04-06,1,2015-04-06
4,2015-04-07,0.0,0.0,2015-04-07,2,2015-04-07
4,2015-04-08,0.0,0.0,2015-04-08,3,2015-04-08
4,2015-04-09,0.0,0.0,2015-04-09,4,2015-04-09
4,2015-04-10,0.0,0.0,2015-04-10,5,2015-04-10
4,2015-04-11,0.0,0.0,2015-04-11,6,2015-04-11
4,2015-04-12,0.0,0.0,2015-04-12,7,2015-04-12
4,2015-04-13,0.0,0.0,2015-04-13,1,2015-04-13
4,2015-04-14,0.0,0.0,2015-04-14,2,2015-04-14
4,2015-04-15,0.0,0.0,2015-04-15,3,2015-04-15
4,2015-04-16,0.0,0.0,2015-04-16,4,2015-04-16
4,2015-04-17,0.0,0.0,2015-04-17,5,2015-04-17
4,2015-04-18,0.0,0.0,2015-04-18,6,2015-04-18
4,2015-04-19,0.0,0.0,2015-04-19,7,2015-04-19
4,2015-04-20,0.0,0.0,2015-04-20,1,2015-04-20
4,2015-04-21,0.0,0.0,2015-04-21,2,2015-04-21
4,2015-04-22,0.0,0.0,2015-04-22,3,2015-04-22
4,2015-04-23,0.0,0.0,2015-04-23,4,2015-04-23
4,2015-04-24,0.0,0.0,2015-04-24,5,2015-04-24
4,2015-04-25,0.0,0.0,2015-04-25,6,2015-04-25
4,2015-04-26,0.0,0.0,2015-04-26,7,2015-04-26
4,2015-04-27,0.0,0.0,2015-04-27,1,2015-04-27
4,2015-04-28,0.0,0.0,2015-04-28,2,2015-04-28
4,2015-04-29,0.0,0.0,2015-04-29,3,2015-04-29
4,2015-04-30,0.0,0.0,2015-04-30,4,2015-04-30
4,2015-05-01,0.0,0.0,2015-05-01,5,2015-05-01
4,2015-05-02,0.0,0.0,2015-05-02,6,2015-05-02
4,2015-05-03,0.0,0.0,2015-05-03,7,2015-05-03
4,2015-05-04,0.0,0.0,2015-05-04,1,2015-05-04
4,2015-05-05,0.0,0.0,2015-05-05,2,2015-05-05
4,2015-05-06,0.0,0.0,2015-05-06,3,2015-05-06
4,2015-05-07,0.0,0.0,2015-05-07,4,2015-05-07
4,2015-05-08,0.0,0.0,2015-05-08,5,2015-05-08
4,2015-05-09,0.0,0.0,2015-05-09,6,2015-05-09
